# id;timestamp;commentText;codeText;commentWords;codeWords
SharedBuffer -> SharedBufferSerializerConfigSnapshot -> public SharedBufferSerializerConfigSnapshot();1495024654;This empty constructor is required for deserializing the configuration.;public SharedBufferSerializerConfigSnapshot() {};this,empty,constructor,is,required,for,deserializing,the,configuration;public,shared,buffer,serializer,config,snapshot
SharedBuffer -> public void prune(long pruningTimestamp);1497328665;Deletes all entries in each page which have expired with respect to given pruning timestamp.__@param pruningTimestamp The time which is used for pruning. All elements whose timestamp is_lower than the pruning timestamp will be removed.;public void prune(long pruningTimestamp) {_		Iterator<Map.Entry<K, SharedBufferPage<K, V>>> iter = pages.entrySet().iterator()___		while (iter.hasNext()) {_			SharedBufferPage<K, V> page = iter.next().getValue()___			page.prune(pruningTimestamp)___			if (page.isEmpty()) {_				_				iter.remove()__			}_		}_	};deletes,all,entries,in,each,page,which,have,expired,with,respect,to,given,pruning,timestamp,param,pruning,timestamp,the,time,which,is,used,for,pruning,all,elements,whose,timestamp,is,lower,than,the,pruning,timestamp,will,be,removed;public,void,prune,long,pruning,timestamp,iterator,map,entry,k,shared,buffer,page,k,v,iter,pages,entry,set,iterator,while,iter,has,next,shared,buffer,page,k,v,page,iter,next,get,value,page,prune,pruning,timestamp,if,page,is,empty,iter,remove
SharedBuffer -> public Collection<ListMultimap<K, V>> extractPatterns( 			final K key, 			final V value, 			final long timestamp, 			final int counter, 			final DeweyNumber version);1495024653;Returns all elements from the previous relation starting at the given value with the_given key and timestamp.__@param key Key of the starting value_@param value Value of the starting element_@param timestamp Timestamp of the starting value_@param version Version of the previous relation which shall be extracted_@return Collection of previous relations starting with the given value;public Collection<ListMultimap<K, V>> extractPatterns(_			final K key,_			final V value,_			final long timestamp,_			final int counter,_			final DeweyNumber version) {__		Collection<ListMultimap<K, V>> result = new ArrayList<>()___		_		Stack<ExtractionState<K, V>> extractionStates = new Stack<>()___		_		SharedBufferEntry<K, V> entry = get(key, value, timestamp, counter)___		if (entry != null) {_			extractionStates.add(new ExtractionState<>(entry, version, new Stack<SharedBufferEntry<K, V>>()))___			_			while (!extractionStates.isEmpty()) {_				final ExtractionState<K, V> extractionState = extractionStates.pop()__				_				final Stack<SharedBufferEntry<K, V>> currentPath = extractionState.getPath()__				final SharedBufferEntry<K, V> currentEntry = extractionState.getEntry()___				_				if (currentEntry == null) {_					final ListMultimap<K, V> completePath = ArrayListMultimap.create()___					while(!currentPath.isEmpty()) {_						final SharedBufferEntry<K, V> currentPathEntry = currentPath.pop()___						completePath.put(currentPathEntry.getKey(), currentPathEntry.getValueTime().getValue())__					}__					result.add(completePath)__				} else {__					_					currentPath.push(currentEntry)___					boolean firstMatch = true__					for (SharedBufferEdge<K, V> edge : currentEntry.getEdges()) {_						_						_						final DeweyNumber currentVersion = extractionState.getVersion()__						if (currentVersion.isCompatibleWith(edge.getVersion())) {_							if (firstMatch) {_								_								extractionStates.push(new ExtractionState<>(edge.getTarget(), edge.getVersion(), currentPath))__								firstMatch = false__							} else {_								final Stack<SharedBufferEntry<K, V>> copy = new Stack<>()__								copy.addAll(currentPath)___								extractionStates.push(_									new ExtractionState<>(_										edge.getTarget(),_										edge.getVersion(),_										copy))__							}_						}_					}_				}__			}_		}__		return result__	};returns,all,elements,from,the,previous,relation,starting,at,the,given,value,with,the,given,key,and,timestamp,param,key,key,of,the,starting,value,param,value,value,of,the,starting,element,param,timestamp,timestamp,of,the,starting,value,param,version,version,of,the,previous,relation,which,shall,be,extracted,return,collection,of,previous,relations,starting,with,the,given,value;public,collection,list,multimap,k,v,extract,patterns,final,k,key,final,v,value,final,long,timestamp,final,int,counter,final,dewey,number,version,collection,list,multimap,k,v,result,new,array,list,stack,extraction,state,k,v,extraction,states,new,stack,shared,buffer,entry,k,v,entry,get,key,value,timestamp,counter,if,entry,null,extraction,states,add,new,extraction,state,entry,version,new,stack,shared,buffer,entry,k,v,while,extraction,states,is,empty,final,extraction,state,k,v,extraction,state,extraction,states,pop,final,stack,shared,buffer,entry,k,v,current,path,extraction,state,get,path,final,shared,buffer,entry,k,v,current,entry,extraction,state,get,entry,if,current,entry,null,final,list,multimap,k,v,complete,path,array,list,multimap,create,while,current,path,is,empty,final,shared,buffer,entry,k,v,current,path,entry,current,path,pop,complete,path,put,current,path,entry,get,key,current,path,entry,get,value,time,get,value,result,add,complete,path,else,current,path,push,current,entry,boolean,first,match,true,for,shared,buffer,edge,k,v,edge,current,entry,get,edges,final,dewey,number,current,version,extraction,state,get,version,if,current,version,is,compatible,with,edge,get,version,if,first,match,extraction,states,push,new,extraction,state,edge,get,target,edge,get,version,current,path,first,match,false,else,final,stack,shared,buffer,entry,k,v,copy,new,stack,copy,add,all,current,path,extraction,states,push,new,extraction,state,edge,get,target,edge,get,version,copy,return,result
SharedBuffer -> public Collection<ListMultimap<K, V>> extractPatterns( 			final K key, 			final V value, 			final long timestamp, 			final int counter, 			final DeweyNumber version);1495024654;Returns all elements from the previous relation starting at the given value with the_given key and timestamp.__@param key Key of the starting value_@param value Value of the starting element_@param timestamp Timestamp of the starting value_@param version Version of the previous relation which shall be extracted_@return Collection of previous relations starting with the given value;public Collection<ListMultimap<K, V>> extractPatterns(_			final K key,_			final V value,_			final long timestamp,_			final int counter,_			final DeweyNumber version) {__		Collection<ListMultimap<K, V>> result = new ArrayList<>()___		_		Stack<ExtractionState<K, V>> extractionStates = new Stack<>()___		_		SharedBufferEntry<K, V> entry = get(key, value, timestamp, counter)___		if (entry != null) {_			extractionStates.add(new ExtractionState<>(entry, version, new Stack<SharedBufferEntry<K, V>>()))___			_			while (!extractionStates.isEmpty()) {_				final ExtractionState<K, V> extractionState = extractionStates.pop()__				_				final Stack<SharedBufferEntry<K, V>> currentPath = extractionState.getPath()__				final SharedBufferEntry<K, V> currentEntry = extractionState.getEntry()___				_				if (currentEntry == null) {_					final ListMultimap<K, V> completePath = ArrayListMultimap.create()___					while(!currentPath.isEmpty()) {_						final SharedBufferEntry<K, V> currentPathEntry = currentPath.pop()___						completePath.put(currentPathEntry.getKey(), currentPathEntry.getValueTime().getValue())__					}__					result.add(completePath)__				} else {__					_					currentPath.push(currentEntry)___					boolean firstMatch = true__					for (SharedBufferEdge<K, V> edge : currentEntry.getEdges()) {_						_						_						final DeweyNumber currentVersion = extractionState.getVersion()__						if (currentVersion.isCompatibleWith(edge.getVersion())) {_							if (firstMatch) {_								_								extractionStates.push(new ExtractionState<>(edge.getTarget(), edge.getVersion(), currentPath))__								firstMatch = false__							} else {_								final Stack<SharedBufferEntry<K, V>> copy = new Stack<>()__								copy.addAll(currentPath)___								extractionStates.push(_									new ExtractionState<>(_										edge.getTarget(),_										edge.getVersion(),_										copy))__							}_						}_					}_				}__			}_		}__		return result__	};returns,all,elements,from,the,previous,relation,starting,at,the,given,value,with,the,given,key,and,timestamp,param,key,key,of,the,starting,value,param,value,value,of,the,starting,element,param,timestamp,timestamp,of,the,starting,value,param,version,version,of,the,previous,relation,which,shall,be,extracted,return,collection,of,previous,relations,starting,with,the,given,value;public,collection,list,multimap,k,v,extract,patterns,final,k,key,final,v,value,final,long,timestamp,final,int,counter,final,dewey,number,version,collection,list,multimap,k,v,result,new,array,list,stack,extraction,state,k,v,extraction,states,new,stack,shared,buffer,entry,k,v,entry,get,key,value,timestamp,counter,if,entry,null,extraction,states,add,new,extraction,state,entry,version,new,stack,shared,buffer,entry,k,v,while,extraction,states,is,empty,final,extraction,state,k,v,extraction,state,extraction,states,pop,final,stack,shared,buffer,entry,k,v,current,path,extraction,state,get,path,final,shared,buffer,entry,k,v,current,entry,extraction,state,get,entry,if,current,entry,null,final,list,multimap,k,v,complete,path,array,list,multimap,create,while,current,path,is,empty,final,shared,buffer,entry,k,v,current,path,entry,current,path,pop,complete,path,put,current,path,entry,get,key,current,path,entry,get,value,time,get,value,result,add,complete,path,else,current,path,push,current,entry,boolean,first,match,true,for,shared,buffer,edge,k,v,edge,current,entry,get,edges,final,dewey,number,current,version,extraction,state,get,version,if,current,version,is,compatible,with,edge,get,version,if,first,match,extraction,states,push,new,extraction,state,edge,get,target,edge,get,version,current,path,first,match,false,else,final,stack,shared,buffer,entry,k,v,copy,new,stack,copy,add,all,current,path,extraction,states,push,new,extraction,state,edge,get,target,edge,get,version,copy,return,result
SharedBuffer -> public Collection<ListMultimap<K, V>> extractPatterns( 			final K key, 			final V value, 			final long timestamp, 			final int counter, 			final DeweyNumber version);1495099662;Returns all elements from the previous relation starting at the given value with the_given key and timestamp.__@param key Key of the starting value_@param value Value of the starting element_@param timestamp Timestamp of the starting value_@param version Version of the previous relation which shall be extracted_@return Collection of previous relations starting with the given value;public Collection<ListMultimap<K, V>> extractPatterns(_			final K key,_			final V value,_			final long timestamp,_			final int counter,_			final DeweyNumber version) {__		Collection<ListMultimap<K, V>> result = new ArrayList<>()___		_		Stack<ExtractionState<K, V>> extractionStates = new Stack<>()___		_		SharedBufferEntry<K, V> entry = get(key, value, timestamp, counter)___		if (entry != null) {_			extractionStates.add(new ExtractionState<>(entry, version, new Stack<SharedBufferEntry<K, V>>()))___			_			while (!extractionStates.isEmpty()) {_				final ExtractionState<K, V> extractionState = extractionStates.pop()__				_				final Stack<SharedBufferEntry<K, V>> currentPath = extractionState.getPath()__				final SharedBufferEntry<K, V> currentEntry = extractionState.getEntry()___				_				if (currentEntry == null) {_					final ListMultimap<K, V> completePath = ArrayListMultimap.create()___					while(!currentPath.isEmpty()) {_						final SharedBufferEntry<K, V> currentPathEntry = currentPath.pop()___						completePath.put(currentPathEntry.getKey(), currentPathEntry.getValueTime().getValue())__					}__					result.add(completePath)__				} else {__					_					currentPath.push(currentEntry)___					boolean firstMatch = true__					for (SharedBufferEdge<K, V> edge : currentEntry.getEdges()) {_						_						_						final DeweyNumber currentVersion = extractionState.getVersion()__						if (currentVersion.isCompatibleWith(edge.getVersion())) {_							if (firstMatch) {_								_								extractionStates.push(new ExtractionState<>(edge.getTarget(), edge.getVersion(), currentPath))__								firstMatch = false__							} else {_								final Stack<SharedBufferEntry<K, V>> copy = new Stack<>()__								copy.addAll(currentPath)___								extractionStates.push(_									new ExtractionState<>(_										edge.getTarget(),_										edge.getVersion(),_										copy))__							}_						}_					}_				}__			}_		}__		return result__	};returns,all,elements,from,the,previous,relation,starting,at,the,given,value,with,the,given,key,and,timestamp,param,key,key,of,the,starting,value,param,value,value,of,the,starting,element,param,timestamp,timestamp,of,the,starting,value,param,version,version,of,the,previous,relation,which,shall,be,extracted,return,collection,of,previous,relations,starting,with,the,given,value;public,collection,list,multimap,k,v,extract,patterns,final,k,key,final,v,value,final,long,timestamp,final,int,counter,final,dewey,number,version,collection,list,multimap,k,v,result,new,array,list,stack,extraction,state,k,v,extraction,states,new,stack,shared,buffer,entry,k,v,entry,get,key,value,timestamp,counter,if,entry,null,extraction,states,add,new,extraction,state,entry,version,new,stack,shared,buffer,entry,k,v,while,extraction,states,is,empty,final,extraction,state,k,v,extraction,state,extraction,states,pop,final,stack,shared,buffer,entry,k,v,current,path,extraction,state,get,path,final,shared,buffer,entry,k,v,current,entry,extraction,state,get,entry,if,current,entry,null,final,list,multimap,k,v,complete,path,array,list,multimap,create,while,current,path,is,empty,final,shared,buffer,entry,k,v,current,path,entry,current,path,pop,complete,path,put,current,path,entry,get,key,current,path,entry,get,value,time,get,value,result,add,complete,path,else,current,path,push,current,entry,boolean,first,match,true,for,shared,buffer,edge,k,v,edge,current,entry,get,edges,final,dewey,number,current,version,extraction,state,get,version,if,current,version,is,compatible,with,edge,get,version,if,first,match,extraction,states,push,new,extraction,state,edge,get,target,edge,get,version,current,path,first,match,false,else,final,stack,shared,buffer,entry,k,v,copy,new,stack,copy,add,all,current,path,extraction,states,push,new,extraction,state,edge,get,target,edge,get,version,copy,return,result
SharedBuffer -> public Collection<ListMultimap<K, V>> extractPatterns( 			final K key, 			final V value, 			final long timestamp, 			final int counter, 			final DeweyNumber version);1495466666;Returns all elements from the previous relation starting at the given value with the_given key and timestamp.__@param key Key of the starting value_@param value Value of the starting element_@param timestamp Timestamp of the starting value_@param version Version of the previous relation which shall be extracted_@return Collection of previous relations starting with the given value;public Collection<ListMultimap<K, V>> extractPatterns(_			final K key,_			final V value,_			final long timestamp,_			final int counter,_			final DeweyNumber version) {__		Collection<ListMultimap<K, V>> result = new ArrayList<>()___		_		Stack<ExtractionState<K, V>> extractionStates = new Stack<>()___		_		SharedBufferEntry<K, V> entry = get(key, value, timestamp, counter)___		if (entry != null) {_			extractionStates.add(new ExtractionState<>(entry, version, new Stack<SharedBufferEntry<K, V>>()))___			_			while (!extractionStates.isEmpty()) {_				final ExtractionState<K, V> extractionState = extractionStates.pop()__				_				final Stack<SharedBufferEntry<K, V>> currentPath = extractionState.getPath()__				final SharedBufferEntry<K, V> currentEntry = extractionState.getEntry()___				_				if (currentEntry == null) {_					final ListMultimap<K, V> completePath = ArrayListMultimap.create()___					while(!currentPath.isEmpty()) {_						final SharedBufferEntry<K, V> currentPathEntry = currentPath.pop()___						completePath.put(currentPathEntry.getKey(), currentPathEntry.getValueTime().getValue())__					}__					result.add(completePath)__				} else {__					_					currentPath.push(currentEntry)___					boolean firstMatch = true__					for (SharedBufferEdge<K, V> edge : currentEntry.getEdges()) {_						_						_						final DeweyNumber currentVersion = extractionState.getVersion()__						if (currentVersion.isCompatibleWith(edge.getVersion())) {_							if (firstMatch) {_								_								extractionStates.push(new ExtractionState<>(edge.getTarget(), edge.getVersion(), currentPath))__								firstMatch = false__							} else {_								final Stack<SharedBufferEntry<K, V>> copy = new Stack<>()__								copy.addAll(currentPath)___								extractionStates.push(_									new ExtractionState<>(_										edge.getTarget(),_										edge.getVersion(),_										copy))__							}_						}_					}_				}__			}_		}__		return result__	};returns,all,elements,from,the,previous,relation,starting,at,the,given,value,with,the,given,key,and,timestamp,param,key,key,of,the,starting,value,param,value,value,of,the,starting,element,param,timestamp,timestamp,of,the,starting,value,param,version,version,of,the,previous,relation,which,shall,be,extracted,return,collection,of,previous,relations,starting,with,the,given,value;public,collection,list,multimap,k,v,extract,patterns,final,k,key,final,v,value,final,long,timestamp,final,int,counter,final,dewey,number,version,collection,list,multimap,k,v,result,new,array,list,stack,extraction,state,k,v,extraction,states,new,stack,shared,buffer,entry,k,v,entry,get,key,value,timestamp,counter,if,entry,null,extraction,states,add,new,extraction,state,entry,version,new,stack,shared,buffer,entry,k,v,while,extraction,states,is,empty,final,extraction,state,k,v,extraction,state,extraction,states,pop,final,stack,shared,buffer,entry,k,v,current,path,extraction,state,get,path,final,shared,buffer,entry,k,v,current,entry,extraction,state,get,entry,if,current,entry,null,final,list,multimap,k,v,complete,path,array,list,multimap,create,while,current,path,is,empty,final,shared,buffer,entry,k,v,current,path,entry,current,path,pop,complete,path,put,current,path,entry,get,key,current,path,entry,get,value,time,get,value,result,add,complete,path,else,current,path,push,current,entry,boolean,first,match,true,for,shared,buffer,edge,k,v,edge,current,entry,get,edges,final,dewey,number,current,version,extraction,state,get,version,if,current,version,is,compatible,with,edge,get,version,if,first,match,extraction,states,push,new,extraction,state,edge,get,target,edge,get,version,current,path,first,match,false,else,final,stack,shared,buffer,entry,k,v,copy,new,stack,copy,add,all,current,path,extraction,states,push,new,extraction,state,edge,get,target,edge,get,version,copy,return,result
SharedBuffer -> public Collection<ListMultimap<K, V>> extractPatterns( 			final K key, 			final V value, 			final long timestamp, 			final int counter, 			final DeweyNumber version);1495961498;Returns all elements from the previous relation starting at the given value with the_given key and timestamp.__@param key Key of the starting value_@param value Value of the starting element_@param timestamp Timestamp of the starting value_@param version Version of the previous relation which shall be extracted_@return Collection of previous relations starting with the given value;public Collection<ListMultimap<K, V>> extractPatterns(_			final K key,_			final V value,_			final long timestamp,_			final int counter,_			final DeweyNumber version) {__		Collection<ListMultimap<K, V>> result = new ArrayList<>()___		_		Stack<ExtractionState<K, V>> extractionStates = new Stack<>()___		_		SharedBufferEntry<K, V> entry = get(key, value, timestamp, counter)___		if (entry != null) {_			extractionStates.add(new ExtractionState<>(entry, version, new Stack<SharedBufferEntry<K, V>>()))___			_			while (!extractionStates.isEmpty()) {_				final ExtractionState<K, V> extractionState = extractionStates.pop()__				_				final Stack<SharedBufferEntry<K, V>> currentPath = extractionState.getPath()__				final SharedBufferEntry<K, V> currentEntry = extractionState.getEntry()___				_				if (currentEntry == null) {_					final ListMultimap<K, V> completePath = ArrayListMultimap.create()___					while (!currentPath.isEmpty()) {_						final SharedBufferEntry<K, V> currentPathEntry = currentPath.pop()___						completePath.put(currentPathEntry.getKey(), currentPathEntry.getValueTime().getValue())__					}__					result.add(completePath)__				} else {__					_					currentPath.push(currentEntry)___					boolean firstMatch = true__					for (SharedBufferEdge<K, V> edge : currentEntry.getEdges()) {_						_						_						final DeweyNumber currentVersion = extractionState.getVersion()__						if (currentVersion.isCompatibleWith(edge.getVersion())) {_							if (firstMatch) {_								_								extractionStates.push(new ExtractionState<>(edge.getTarget(), edge.getVersion(), currentPath))__								firstMatch = false__							} else {_								final Stack<SharedBufferEntry<K, V>> copy = new Stack<>()__								copy.addAll(currentPath)___								extractionStates.push(_									new ExtractionState<>(_										edge.getTarget(),_										edge.getVersion(),_										copy))__							}_						}_					}_				}__			}_		}__		return result__	};returns,all,elements,from,the,previous,relation,starting,at,the,given,value,with,the,given,key,and,timestamp,param,key,key,of,the,starting,value,param,value,value,of,the,starting,element,param,timestamp,timestamp,of,the,starting,value,param,version,version,of,the,previous,relation,which,shall,be,extracted,return,collection,of,previous,relations,starting,with,the,given,value;public,collection,list,multimap,k,v,extract,patterns,final,k,key,final,v,value,final,long,timestamp,final,int,counter,final,dewey,number,version,collection,list,multimap,k,v,result,new,array,list,stack,extraction,state,k,v,extraction,states,new,stack,shared,buffer,entry,k,v,entry,get,key,value,timestamp,counter,if,entry,null,extraction,states,add,new,extraction,state,entry,version,new,stack,shared,buffer,entry,k,v,while,extraction,states,is,empty,final,extraction,state,k,v,extraction,state,extraction,states,pop,final,stack,shared,buffer,entry,k,v,current,path,extraction,state,get,path,final,shared,buffer,entry,k,v,current,entry,extraction,state,get,entry,if,current,entry,null,final,list,multimap,k,v,complete,path,array,list,multimap,create,while,current,path,is,empty,final,shared,buffer,entry,k,v,current,path,entry,current,path,pop,complete,path,put,current,path,entry,get,key,current,path,entry,get,value,time,get,value,result,add,complete,path,else,current,path,push,current,entry,boolean,first,match,true,for,shared,buffer,edge,k,v,edge,current,entry,get,edges,final,dewey,number,current,version,extraction,state,get,version,if,current,version,is,compatible,with,edge,get,version,if,first,match,extraction,states,push,new,extraction,state,edge,get,target,edge,get,version,current,path,first,match,false,else,final,stack,shared,buffer,entry,k,v,copy,new,stack,copy,add,all,current,path,extraction,states,push,new,extraction,state,edge,get,target,edge,get,version,copy,return,result
SharedBuffer -> SharedBufferPage -> private void removeEdges(final List<SharedBufferEntry<K, V>> prunedEntries);1514881637;Remove edges with the specified targets for the entries.;private void removeEdges(final List<SharedBufferEntry<K, V>> prunedEntries) {_			for (Map.Entry<ValueTimeWrapper<V>, SharedBufferEntry<K, V>> entry : entries.entrySet()) {_				entry.getValue().removeEdges(prunedEntries)__			}_		};remove,edges,with,the,specified,targets,for,the,entries;private,void,remove,edges,final,list,shared,buffer,entry,k,v,pruned,entries,for,map,entry,value,time,wrapper,v,shared,buffer,entry,k,v,entry,entries,entry,set,entry,get,value,remove,edges,pruned,entries
SharedBuffer -> SharedBufferPage -> private void removeEdges(final List<SharedBufferEntry<K, V>> prunedEntries);1516692416;Remove edges with the specified targets for the entries.;private void removeEdges(final List<SharedBufferEntry<K, V>> prunedEntries) {_			for (Map.Entry<ValueTimeWrapper<V>, SharedBufferEntry<K, V>> entry : entries.entrySet()) {_				entry.getValue().removeEdges(prunedEntries)__			}_		};remove,edges,with,the,specified,targets,for,the,entries;private,void,remove,edges,final,list,shared,buffer,entry,k,v,pruned,entries,for,map,entry,value,time,wrapper,v,shared,buffer,entry,k,v,entry,entries,entry,set,entry,get,value,remove,edges,pruned,entries
SharedBuffer -> SharedBufferPage -> private void removeEdges(final List<SharedBufferEntry<K, V>> prunedEntries);1517847556;Remove edges with the specified targets for the entries.;private void removeEdges(final List<SharedBufferEntry<K, V>> prunedEntries) {_			for (SharedBufferEntry<K, V> entry : entries.values()) {_				entry.removeEdges(prunedEntries)__			}_		};remove,edges,with,the,specified,targets,for,the,entries;private,void,remove,edges,final,list,shared,buffer,entry,k,v,pruned,entries,for,shared,buffer,entry,k,v,entry,entries,values,entry,remove,edges,pruned,entries
SharedBuffer -> public void release(final K key, final V value, final long timestamp);1454421848;Decreases the reference counter for the given value, key, timstamp entry so that it can be_removed once the reference counter reaches 0.__@param key Key of the value to release_@param value Value to release_@param timestamp Timestamp of the value to release;public void release(final K key, final V value, final long timestamp) {_		SharedBufferEntry<K, V> entry = get(key, value, timestamp)___		if (entry != null ) {_			entry.decreaseReferenceCounter()__		}_	};decreases,the,reference,counter,for,the,given,value,key,timstamp,entry,so,that,it,can,be,removed,once,the,reference,counter,reaches,0,param,key,key,of,the,value,to,release,param,value,value,to,release,param,timestamp,timestamp,of,the,value,to,release;public,void,release,final,k,key,final,v,value,final,long,timestamp,shared,buffer,entry,k,v,entry,get,key,value,timestamp,if,entry,null,entry,decrease,reference,counter
SharedBuffer -> public void release(final K key, final V value, final long timestamp);1459346677;Decreases the reference counter for the given value, key, timstamp entry so that it can be_removed once the reference counter reaches 0.__@param key Key of the value to release_@param value Value to release_@param timestamp Timestamp of the value to release;public void release(final K key, final V value, final long timestamp) {_		SharedBufferEntry<K, V> entry = get(key, value, timestamp)___		if (entry != null ) {_			entry.decreaseReferenceCounter()__		}_	};decreases,the,reference,counter,for,the,given,value,key,timstamp,entry,so,that,it,can,be,removed,once,the,reference,counter,reaches,0,param,key,key,of,the,value,to,release,param,value,value,to,release,param,timestamp,timestamp,of,the,value,to,release;public,void,release,final,k,key,final,v,value,final,long,timestamp,shared,buffer,entry,k,v,entry,get,key,value,timestamp,if,entry,null,entry,decrease,reference,counter
SharedBuffer -> public void release(final K key, final V value, final long timestamp);1490262475;Decreases the reference counter for the given value, key, timstamp entry so that it can be_removed once the reference counter reaches 0.__@param key Key of the value to release_@param value Value to release_@param timestamp Timestamp of the value to release;public void release(final K key, final V value, final long timestamp) {_		SharedBufferEntry<K, V> entry = get(key, value, timestamp)___		if (entry != null ) {_			entry.decreaseReferenceCounter()__		}_	};decreases,the,reference,counter,for,the,given,value,key,timstamp,entry,so,that,it,can,be,removed,once,the,reference,counter,reaches,0,param,key,key,of,the,value,to,release,param,value,value,to,release,param,timestamp,timestamp,of,the,value,to,release;public,void,release,final,k,key,final,v,value,final,long,timestamp,shared,buffer,entry,k,v,entry,get,key,value,timestamp,if,entry,null,entry,decrease,reference,counter
SharedBuffer -> public void release(final K key, final V value, final long timestamp);1490262475;Decreases the reference counter for the given value, key, timstamp entry so that it can be_removed once the reference counter reaches 0.__@param key Key of the value to release_@param value Value to release_@param timestamp Timestamp of the value to release;public void release(final K key, final V value, final long timestamp) {_		SharedBufferEntry<K, V> entry = get(key, value, timestamp)___		if (entry != null ) {_			entry.decreaseReferenceCounter()__		}_	};decreases,the,reference,counter,for,the,given,value,key,timstamp,entry,so,that,it,can,be,removed,once,the,reference,counter,reaches,0,param,key,key,of,the,value,to,release,param,value,value,to,release,param,timestamp,timestamp,of,the,value,to,release;public,void,release,final,k,key,final,v,value,final,long,timestamp,shared,buffer,entry,k,v,entry,get,key,value,timestamp,if,entry,null,entry,decrease,reference,counter
SharedBuffer -> public void release(final K key, final V value, final long timestamp);1490638274;Decreases the reference counter for the given value, key, timestamp entry so that it can be_removed once the reference counter reaches 0.__@param key       Key of the value to release_@param value     Value to release_@param timestamp Timestamp of the value to release;public void release(final K key, final V value, final long timestamp) {_		SharedBufferEntry<K, V> entry = get(key, value, timestamp)__		if (entry != null) {_			entry.decreaseReferenceCounter()__			internalRemove(entry)__		}_	};decreases,the,reference,counter,for,the,given,value,key,timestamp,entry,so,that,it,can,be,removed,once,the,reference,counter,reaches,0,param,key,key,of,the,value,to,release,param,value,value,to,release,param,timestamp,timestamp,of,the,value,to,release;public,void,release,final,k,key,final,v,value,final,long,timestamp,shared,buffer,entry,k,v,entry,get,key,value,timestamp,if,entry,null,entry,decrease,reference,counter,internal,remove,entry
SharedBuffer -> public void release(final K key, final V value, final long timestamp);1492770120;Decreases the reference counter for the given value, key, timestamp entry so that it can be_removed once the reference counter reaches 0.__@param key       Key of the value to release_@param value     Value to release_@param timestamp Timestamp of the value to release;public void release(final K key, final V value, final long timestamp) {_		SharedBufferEntry<K, V> entry = get(key, value, timestamp)__		if (entry != null) {_			internalRemove(entry)__		}_	};decreases,the,reference,counter,for,the,given,value,key,timestamp,entry,so,that,it,can,be,removed,once,the,reference,counter,reaches,0,param,key,key,of,the,value,to,release,param,value,value,to,release,param,timestamp,timestamp,of,the,value,to,release;public,void,release,final,k,key,final,v,value,final,long,timestamp,shared,buffer,entry,k,v,entry,get,key,value,timestamp,if,entry,null,internal,remove,entry
SharedBuffer -> public void release(final K key, final V value, final long timestamp);1495024651;Decreases the reference counter for the given value, key, timestamp entry so that it can be_removed once the reference counter reaches 0.__@param key       Key of the value to release_@param value     Value to release_@param timestamp Timestamp of the value to release;public void release(final K key, final V value, final long timestamp) {_		SharedBufferEntry<K, V> entry = get(key, value, timestamp)__		if (entry != null) {_			internalRemove(entry)__		}_	};decreases,the,reference,counter,for,the,given,value,key,timestamp,entry,so,that,it,can,be,removed,once,the,reference,counter,reaches,0,param,key,key,of,the,value,to,release,param,value,value,to,release,param,timestamp,timestamp,of,the,value,to,release;public,void,release,final,k,key,final,v,value,final,long,timestamp,shared,buffer,entry,k,v,entry,get,key,value,timestamp,if,entry,null,internal,remove,entry
SharedBuffer -> public void release(final K key, final V value, final long timestamp);1495024652;Decreases the reference counter for the given value, key, timestamp entry so that it can be_removed once the reference counter reaches 0.__@param key       Key of the value to release_@param value     Value to release_@param timestamp Timestamp of the value to release;public void release(final K key, final V value, final long timestamp) {_		SharedBufferEntry<K, V> entry = get(key, value, timestamp)__		if (entry != null) {_			internalRemove(entry)__		}_	};decreases,the,reference,counter,for,the,given,value,key,timestamp,entry,so,that,it,can,be,removed,once,the,reference,counter,reaches,0,param,key,key,of,the,value,to,release,param,value,value,to,release,param,timestamp,timestamp,of,the,value,to,release;public,void,release,final,k,key,final,v,value,final,long,timestamp,shared,buffer,entry,k,v,entry,get,key,value,timestamp,if,entry,null,internal,remove,entry
SharedBuffer -> public void remove(final K key, final V value, final long timestamp);1454421848;Removes the given value, key, timestamp entry if its reference counter is 0. It will also_release the next element in its previous relation and apply remove to this element_recursively.__@param key Key of the value to remove_@param value Value to remove_@param timestamp Timestamp of the value to remvoe;public void remove(final K key, final V value, final long timestamp) {_		SharedBufferEntry<K, V> entry = get(key, value, timestamp)___		if (entry != null) {_			internalRemove(entry)__		}_	};removes,the,given,value,key,timestamp,entry,if,its,reference,counter,is,0,it,will,also,release,the,next,element,in,its,previous,relation,and,apply,remove,to,this,element,recursively,param,key,key,of,the,value,to,remove,param,value,value,to,remove,param,timestamp,timestamp,of,the,value,to,remvoe;public,void,remove,final,k,key,final,v,value,final,long,timestamp,shared,buffer,entry,k,v,entry,get,key,value,timestamp,if,entry,null,internal,remove,entry
